Identifier,Country,Year,M0/GDP,M1/GDP,M0/M1,∆ Debt/GDP,Debt Growth,Invest/GDP,REER,Inflation Rate,ST Interest,HPI,Curve,UR,CreditSprd,Nom GDPg,Depression
Netherlands1992,Netherlands,1992,0.057993364,0.231698965,0.250296172,0.007594091,0.051907839,0.228356047,1.635696411,2.826047182,9.352499962,2.451900482,-1.25249958,4.864999771,1.102499962,0.041170259,0
Netherlands1993,Netherlands,1993,0.057287031,0.250302232,0.228871436,0.010708068,0.043553124,0.20997272,1.538108826,1.618785024,6.854166508,2.930700302,-0.494166374,5.53000021,1.354166508,0.028745952,0
Netherlands1994,Netherlands,1994,0.05930888,0.243858639,0.243210086,-0.026312714,0.014793648,0.211982881,0.736885071,2.135667324,5.176666737,2.673698425,1.683333397,6.19299984,0.676666737,0.051454503,0
Netherlands1995,Netherlands,1995,0.056780786,0.257709938,0.220328275,0.003396081,0.058880387,0.21419374,4.340774536,1.379724026,4.372499943,2.517902374,2.527500153,7.732999802,1.622499943,0.053966062,0
Netherlands1996,Netherlands,1996,0.054778907,0.279844606,0.19574759,-0.018164828,0.019869308,0.22236868,-2.555870056,1.431100845,2.997499943,4.725399017,3.152500153,7.098999977,0.997499943,0.045830922,0
Netherlands1997,Netherlands,1997,0.051636038,0.278444336,0.185444743,-0.055410016,-0.011413757,0.225689705,-5.726249695,1.859631658,3.334166765,4.856700897,2.245833158,6.100999832,0.584166765,0.071813041,0
Netherlands1998,Netherlands,1998,0.046985168,0.307351713,0.152871015,-0.030321537,0.018474575,0.227515759,1.509864807,1.776948452,3.454999924,5.512996674,1.175000191,4.929999828,0.704999924,0.067660963,0
Netherlands1999,Netherlands,1999,0.045192628,0.322424877,0.14016483,-0.040907821,-0.00606043,0.229444259,-1.184707642,2.033213377,2.96348834,10.23849869,1.666511774,4.138999939,1.21348834,0.06321359,0
Netherlands2000,Netherlands,2000,0.041403611,0.328403806,0.126075309,-0.064597356,-0.04140977,0.224644986,-4.810264587,2.337213516,4.391765594,9.975906372,1.008234501,3.660000086,1.141765594,0.077137007,0
Netherlands2001,Netherlands,2001,0.023577826,0.330263455,0.071390964,-0.027461198,0.011733728,0.226196021,2.502998352,5.119056702,4.261780262,6.694396973,0.698219776,3.137000084,1.199280262,0.067874954,0
Netherlands2002,Netherlands,2002,0.038487459,0.336946171,0.114224354,-0.007114507,0.026307228,0.20978647,3.278923035,3.859003305,3.318601608,3.937797546,1.571398258,3.664999962,1.193601608,0.041276722,0
Netherlands2003,Netherlands,2003,0.042499515,0.346235203,0.122747527,0.010966702,0.04744269,0.204395498,5.984176636,2.234287739,2.333474159,3.41280365,1.786525726,5.921000004,1.208474159,0.024410512,0
Netherlands2004,Netherlands,2004,0.049811676,0.351694915,0.141633199,0.002981797,0.036628547,0.202216573,0.944404602,1.385827065,2.106323004,3.5440979,1.993676901,6.772999763,1.106323004,0.030467689,0
Netherlands2005,Netherlands,2005,0.053735037,0.364001505,0.147623119,-0.005263815,0.029968329,0.204041164,-1.503555298,1.49240458,2.184689283,3.780197144,1.185310602,6.960999966,1.122189283,0.040888889,0
Netherlands2006,Netherlands,2006,0.056026151,0.39125907,0.14319451,-0.04619896,-0.035692086,0.209002641,-1.367996216,1.649641156,3.07921195,4.354301453,0.700788021,6.078999996,1.14171195,0.063251748,0
Netherlands2007,Netherlands,2007,0.05693059,0.38610832,0.147447198,-0.022332287,0.007427647,0.231960368,0.703666687,1.584549189,4.277596474,5.245803833,0.012403488,5.295000076,1.340096474,0.060002859,0
Netherlands2008,Netherlands,2008,0.061119008,0.365286406,0.167318048,0.115452211,0.327891203,0.222225122,0.517967224,2.209606171,4.634232521,-0.620201111,-0.404232502,4.769999981,1.821732521,0.045751235,0
Netherlands2009,Netherlands,2009,0.068092311,0.432456705,0.157454631,0.020120429,0.003254482,0.206187383,1.461616516,0.974349499,1.228349805,-5.065002441,2.461650252,5.421999931,0.915849805,-0.03256815,1
Netherlands2010,Netherlands,2010,0.069396139,0.474718144,0.146183878,0.025908391,0.06655335,0.200662916,-5.121681213,0.93113786,0.810953915,-0.917297363,2.179046094,6.081999779,0.560953915,0.019670971,0
Norway1986,Norway,1986,0.05188314,0.101284785,0.512250088,0.090749938,0.28901213,0.33124768,-1.449729919,7.159005165,14.39166641,7.227998734,-1.092499733,1.962000012,-0.408333778,0.034690488,0
Norway1987,Norway,1987,0.053755476,0.139161806,0.386280385,-0.074769959,-0.086337313,0.316983658,1.99596405,8.755273819,14.71249962,4.291601181,-1.407499313,2.084000111,0.912499428,0.09101548,0
Norway1988,Norway,1988,0.052498683,0.163118989,0.321842864,-0.060890004,-0.119343124,0.306429608,2.80670929,6.676365852,13.51000023,-2.207500458,-0.614167213,3.148999929,1.510000229,0.046007482,1
Norway1989,Norway,1989,0.051990008,0.178354329,0.291498434,-0.000919975,0.064062283,0.276465948,-0.467605591,4.56129694,11.3791666,-4.204299927,-0.553333282,4.907999992,0.379166603,0.067089404,0
Norway1990,Norway,1990,0.045060656,0.183450484,0.245628437,-0.033940013,-0.052884599,0.247657569,-0.751625061,4.10144949,11.53916645,-0.764900208,-0.859166145,5.229000092,1.039166451,0.05817506,0
Norway1991,Norway,1991,0.042445381,0.187447138,0.226439204,0.102980007,0.428521261,0.22312831,-3.695098877,3.438674688,10.56416702,-1.367300034,-0.567500114,5.468999863,0.564167023,0.053644537,0
Norway1992,Norway,1992,0.044032853,0.230207369,0.191274734,0.057529977,0.179988717,0.216355325,0.118408203,2.341857433,11.83250046,-1.019699097,-2.225833893,5.914999962,0.832500458,0.02911701,0
Norway1993,Norway,1993,0.044634907,0.216693944,0.205981329,0.086570022,0.254442337,0.221557166,-3.767524719,2.275118351,7.264999866,1.961399078,-0.384166718,5.947999954,2.264999866,0.052032178,0
Norway1994,Norway,1994,0.053062448,0.234169562,0.226598401,-0.030090003,-0.009910762,0.230189592,-2.183113098,1.40156877,5.850833416,2.615299225,1.585000038,5.393000126,1.100833416,0.048916296,0
Norway1995,Norway,1995,0.047406011,0.225680821,0.210057775,-0.179050018,-0.306076508,0.242057481,2.711990356,2.460055828,5.478333473,2.222900391,1.945833206,4.906000137,0.728333473,0.073442757,0
Norway1996,Norway,1996,0.046097008,0.23430011,0.196743432,-0.042919992,-0.048523796,0.229008423,-0.535140991,1.237623811,4.893333435,3.138299942,1.880000114,4.833000183,0.893333435,0.095037165,0
Norway1997,Norway,1997,0.051189395,0.23547234,0.217390267,-0.026890005,-0.020123655,0.251991519,0.637695313,2.579462051,3.732500076,3.792098999,2.155833244,4.03399992,0.232500076,0.082174285,0
Norway1998,Norway,1998,0.048215759,0.239511963,0.201308355,-0.021829999,-0.066836692,0.282521099,-2.293380737,2.264330864,5.784999847,2.484500885,-0.384999752,3.186000109,-2.215000153,0.019576112,0
Norway1999,Norway,1999,0.044244192,0.270328253,0.163668396,0.013850005,0.152264203,0.245790642,-0.423583984,2.365691662,6.538333416,7.584098816,-1.040833473,3.171999931,1.038333416,0.088323882,0
Norway2000,Norway,2000,0.041280706,0.245424522,0.16820123,0.037089984,0.368688345,0.21818171,-2.039245605,3.051001787,6.745833397,4.707500458,-0.527500153,3.426000118,-0.254166603,0.191610658,0
Norway2001,Norway,2001,0.038939868,0.245501877,0.15861332,-0.014349996,-0.013813152,0.205501468,3.131233215,3.026955366,7.226666451,4.053600311,-0.989999771,3.546000004,0.726666451,0.038152395,0
Norway2002,Norway,2002,0.056881081,0.25554664,0.222585906,0.067119999,0.244425785,0.203302763,7.889305115,1.297448039,6.90749979,1.569099426,-0.523333073,3.888999939,0.40749979,-0.001636552,0
Norway2003,Norway,2003,0.04947049,0.263340053,0.187857828,0.091329997,0.317691883,0.194282474,-0.502693176,2.445220709,4.098333359,2.353702545,0.946666718,4.493999958,1.848333359,0.038327009,0
Norway2004,Norway,2004,0.0382117,0.263996381,0.14474327,0.007509985,0.120191423,0.215096501,-4.157043457,0.464972109,2.00666666,6.407302856,2.361666679,4.471000195,0.25666666,0.100997233,0
Norway2005,Norway,2005,0.039854677,0.276532545,0.144122917,-0.015019982,0.078561425,0.224222574,3.214958191,1.522163987,2.211666584,5.361297607,1.534166813,4.616000175,-0.038333416,0.116834804,0
Norway2006,Norway,2006,0.035075157,0.305412177,0.114845312,0.10260004,0.384138805,0.239293766,-0.287734985,2.360449791,3.099166632,12.02999878,0.9775002,3.444000006,-0.400833368,0.114085961,0
Norway2007,Norway,2007,0.034469721,0.322199973,0.106982383,-0.030720041,-0.001156737,0.270748682,0.171234131,0.722486138,4.957499981,6.407402039,-0.183333397,2.539000034,-0.292500019,0.060813386,0
Norway2008,Norway,2008,0.038827627,0.278338583,0.139497823,-0.019699989,0.06678553,0.257826959,0.142318726,3.773214102,6.218333244,-6.276603699,-1.759999752,2.746999979,3.218333244,0.110987156,0
Norway2009,Norway,2009,0.055527097,0.302421351,0.183608389,-0.050010002,-0.167433431,0.242955726,-2.505859375,2.168355227,2.463333368,9.807098389,1.534999847,3.266000032,0.713333368,-0.069566149,1
Norway2010,Norway,2010,0.040284318,0.301154816,0.133766144,0.00408001,0.078134043,0.249885332,3.453521729,2.41890645,2.501666784,6.145805359,1.026666641,3.79399991,0.501666784,0.06789285,0
Norway2011,Norway,2011,0.040240602,0.293516313,0.137098349,-0.13341001,-0.25646952,0.254460166,0.385665894,1.284951568,2.87166667,7.976501465,0.263333321,3.364000082,1.12166667,0.078522241,0
Norway2012,Norway,2012,0.032941211,0.274908878,0.119825927,0.012970011,0.10812266,0.258721263,-0.787834167,0.678995788,2.234999895,7.453399658,-0.133333206,3.29399991,0.734999895,0.061622198,0
Norway2013,Norway,2013,0.032649954,0.282993915,0.115373344,0.005189988,0.053348857,0.273276198,-1.480888367,2.111988544,1.755067587,1.176895142,0.822432518,3.773000002,0.255067587,0.035953408,0
Norway2014,Norway,2014,0.038649513,0.287914676,0.134239468,-0.01766001,-0.034374951,0.272099835,-4.926231384,2.068306208,1.699039578,6.799598694,0.815960526,3.617000103,0.449039578,0.023117882,0
Norway2015,Norway,2015,0.03541805,0.564458052,0.062747,0.046730006,0.145980209,0.269187776,-8.938766479,2.171136618,1.290674567,5.622695923,0.27432549,4.531000137,0.540674567,-0.009992482,0
New Zealand1986,New Zealand,1986,0.052761854,0.107475184,0.490921268,0.043519952,0.268691243,0.254270791,0.899200439,13.21339989,16.24777794,1.621799469,0.19972229,4.199999809,-10.75222206,0.188068932,1
New Zealand1987,New Zealand,1987,0.049421512,0.114384161,0.432066045,-0.055969957,0.031985912,0.236975696,12.67519379,15.74429226,20.49500084,4.795999527,-4.785000801,4.224999905,4.745000839,0.123833519,0
New Zealand1988,New Zealand,1988,0.048286438,0.118680982,0.406859103,-0.081840052,-0.05168148,0.209802,6.873390198,6.375256538,14.72249985,1.933700562,-1.606666565,5.800000191,1.282500267,0.090194544,0
New Zealand1989,New Zealand,1989,0.046519705,0.134672379,0.3454287,0.001990012,0.063919177,0.229588646,-4.926551819,5.715991497,13.51000023,2.106901169,-0.680833817,7.324999809,0.010000229,0.06006283,0
New Zealand1990,New Zealand,1990,0.038993555,0.130694917,0.298355557,0.006100031,0.054435049,0.214406758,-2.600898743,6.098439217,13.77999973,0.866399765,-1.335000038,7.974999905,2.529999733,0.04284821,0
New Zealand1991,New Zealand,1991,0.044141626,0.134847086,0.327345788,0.024929999,0.024791224,0.171086035,-4.578605652,2.602398872,9.736083031,-0.790100098,0.373916626,10.625,2.536083221,-0.019253331,1
New Zealand1992,New Zealand,1992,0.045088821,0.129737706,0.347538298,0.00674001,0.039089422,0.185054348,-9.219276428,1.014556646,6.722499847,0.533599854,1.679166794,10.67500019,-1.727499962,0.027154193,0
New Zealand1993,New Zealand,1993,0.042982462,0.129637482,0.331558909,-0.040950038,-0.002572344,0.209584379,2.798049927,1.288209558,6.213083267,1.989198685,0.721083164,9.800000191,1.413083076,0.072256729,0
New Zealand1994,New Zealand,1994,0.045557328,0.127212322,0.358120404,-0.056669983,-0.036000419,0.224659225,5.391357422,1.74537611,6.685833454,4.886100769,0.944999695,8.350000381,-1.614166737,0.07567822,0
New Zealand1995,New Zealand,1995,0.046649442,0.129659665,0.359783764,-0.054349998,-0.054443161,0.233534071,5.202629089,3.754940748,8.824166298,3.416900635,-1.044999599,6.449999809,-0.175833702,0.063746003,0
New Zealand1996,New Zealand,1996,0.04425109,0.125899511,0.351479445,-0.062240024,-0.091845792,0.234692964,6.077041626,2.285714149,9.085000038,3.382198334,-1.190833569,6.324999809,1.184999943,0.059862683,0
New Zealand1997,New Zealand,1997,0.046702297,0.129851354,0.359659686,-0.026149957,-0.038949637,0.231724576,2.071098328,1.187150836,7.530833244,2.197002411,-0.339166641,6.875,-0.819167137,0.03359438,0
New Zealand1998,New Zealand,1998,0.048372469,0.14543425,0.332607135,-0.001670021,0.014360704,0.210888723,-12.68369293,1.265240431,7.097499847,-1.081199646,-0.809999943,7.724999905,3.247499943,0.019274278,0
New Zealand1999,New Zealand,1999,0.055472273,0.159897499,0.346923959,-0.024800005,-0.02500968,0.226273107,-3.842147827,-0.114266291,4.584416866,1.060398102,1.828083038,7.050000191,-0.415583134,0.050561532,0
New Zealand2000,New Zealand,2000,0.051934057,0.160363257,0.323852592,-0.019710002,-0.001529911,0.226585209,-7.783103943,2.615232706,6.391833305,-0.54750061,0.460666656,6.150000095,-0.108166695,0.064014961,0
New Zealand2001,New Zealand,2001,0.052707162,0.18049999,0.292006455,-0.018649982,0.000952905,0.218698041,-1.419136047,2.625820637,5.562483311,2.0583992,0.830850124,5.474999905,0.812483311,0.067244643,0
New Zealand2002,New Zealand,2002,0.05446141,0.183027118,0.297559237,-0.017640005,-0.007826417,0.234112261,6.955558777,2.677090645,5.521611214,6.8268013,1.005888939,5.300000191,-0.228388786,0.058478884,0
New Zealand2003,New Zealand,2003,0.054507809,0.189752697,0.287257098,-0.016779996,-0.008640217,0.236903837,11.25057983,1.753576398,5.213083267,13.57729721,0.653583527,4.75,0.213083267,0.058658967,0
New Zealand2004,New Zealand,2004,0.053129888,0.181757742,0.292311556,-0.022130007,-0.0156849,0.25346875,6.450080872,2.290249348,5.848555565,8.601005554,0.217278004,4.025000095,-0.651444435,0.081106479,0
New Zealand2005,New Zealand,2005,0.054413833,0.184076347,0.295604699,-0.017239994,-0.029538947,0.255074374,5.492973328,3.037020683,6.524166584,11.87229919,-0.649166584,3.799999952,-0.725833416,0.050970858,0
New Zealand2006,New Zealand,2006,0.053824576,0.188619477,0.28536065,-0.023800012,-0.069650631,0.238710212,-7.665901184,3.365404367,7.046500206,8.012001038,-1.265666962,3.875,-0.203499794,0.050681558,0
New Zealand2007,New Zealand,2007,0.051725444,0.178492451,0.289790655,-0.020910004,-0.038789526,0.248399509,6.832801819,2.376143456,7.548108101,7.485099792,-1.283108234,3.625,-0.701891899,0.084441104,0
New Zealand2008,New Zealand,2008,0.055280734,0.183341802,0.301517346,0.026600008,0.202580342,0.237001573,-7.424888611,3.958944321,7.006888866,-9.398002625,-0.926055431,4.025000095,2.006888866,0.03395279,1
New Zealand2009,New Zealand,2009,0.055406216,0.185374299,0.298888336,0.053040001,0.296012632,0.19583481,-6.145736694,2.115655899,2.827095747,5.170303345,2.629570723,5.900000095,0.327095747,0.012826874,0
New Zealand2010,New Zealand,2010,0.054817771,0.186566401,0.293824453,0.053269997,0.28078272,0.203497315,8.657051086,2.302025795,2.775295258,-1.628700256,2.828038216,6.199999809,-0.224704742,0.050292897,0
New Zealand2011,New Zealand,2011,0.05543226,0.19231693,0.288233906,0.050759989,0.226646498,0.200700421,4.189491272,4.027902603,2.551804066,2.266296387,2.393196106,6.050000191,0.051804066,0.047090698,0
New Zealand2012,New Zealand,2012,0.055200899,0.201201054,0.274356908,0.009850001,0.05238305,0.213035344,3.512542725,1.059917808,2.460352659,6.549598694,1.224647284,6.449999809,-0.039647341,0.023315768,0
New Zealand2013,New Zealand,2013,0.056663221,0.208820888,0.271348435,-0.011149993,0.023134029,0.220440056,2.3228302,1.134417772,2.393949986,9.70300293,1.699383259,5.824999809,-0.106050014,0.056155528,0
New Zealand2014,New Zealand,2014,0.0565953,0.210074803,0.269405467,-0.003959986,0.044205527,0.228388784,2.938819885,1.227513313,3.241250038,8.441596985,1.062916756,5.425000191,-0.258749962,0.056313634,0
New Zealand2015,New Zealand,2015,0.055375752,0.218526637,0.253405044,0.000160004,0.045702546,0.230515058,-7.830993652,0.292703301,2.993750095,15.95450592,0.429583311,5.425000191,0.493750095,0.045212843,0
Sweden1986,Sweden,1986,0.046975555,0.40601114,0.115700162,-0.003300848,0.085525604,0.232875765,-0.816146851,4.235909939,9.830833435,1.782400131,0.677914619,3.60800004,2.330833435,0.091842084,0
Sweden1987,Sweden,1987,0.044958016,0.388573486,0.115700163,-0.065227194,-0.042119789,0.241769816,-0.333686829,4.188571453,9.390832901,3.12100029,2.299166679,2.867000103,1.190833092,0.082331223,0
Sweden1988,Sweden,1988,0.043415078,0.37523784,0.115700161,-0.053056841,-0.022524407,0.251335109,3.877128601,5.82489872,10.08333302,4.773199081,1.266667366,2.349999905,-0.916666985,0.09298404,0
Sweden1989,Sweden,1989,0.043102704,0.372537979,0.115700161,-0.04506342,-0.003297784,0.272959039,3.699874878,6.443275928,11.49916649,4.773302078,-0.319166183,2.025000095,-0.500833511,0.107898582,0
Sweden1990,Sweden,1990,0.039914632,0.344983361,0.115700165,-0.016802722,0.057116548,0.268349748,5.399597168,10.36655331,13.66416645,2.937397003,-0.514166832,2.242000103,-0.335833549,0.103000011,0
Sweden1991,Sweden,1991,0.03901959,0.337247484,0.115700167,0.077381249,0.283957158,0.23290666,5.896865845,9.444627762,11.59333324,2.20300293,-0.893333435,4,-2.906666756,0.070063072,1
Sweden1992,Sweden,1992,0.038774462,0.335128856,0.115700158,0.120141721,0.256695183,0.217318838,-0.059341431,2.374367237,12.84916687,-6.058403015,-2.819167137,7.099999905,1.84916687,-0.001550212,1
Sweden1993,Sweden,1993,0.040399648,0.349175397,0.115700157,0.076457715,0.131918254,0.1871091,-26.30078888,4.728173256,8.351666451,-1.28509903,0.218333244,11.14999962,0.601666451,0.001009603,1
Sweden1994,Sweden,1994,0.03895474,0.33668699,0.115700165,0.02390238,0.103398338,0.199299321,-1.769462585,2.158138037,7.40083313,1.28509903,2.299166679,10.78299999,-0.199166775,0.06489658,0
Sweden1995,Sweden,1995,0.03586815,0.310009492,0.115700166,0.002671946,0.085664703,0.204807591,-0.201522827,2.455148697,8.745833397,-0.367099762,1.494166374,10.41699982,-0.164166451,0.081446381,0
Sweden1996,Sweden,1996,0.036784506,0.317589653,0.115824006,0.005488714,0.036315212,0.202367137,9.437431335,0.533131957,5.792500019,1.101501465,2.237499714,10.88300037,1.692500114,0.028109312,0
Sweden1997,Sweden,1997,0.036150296,0.312448114,0.115700159,-0.023902463,0.011062885,0.20055381,-6.973495483,0.658410251,4.107500076,2.570201874,2.512499809,10.875,-0.242499828,0.047172654,0
Sweden1998,Sweden,1998,0.036147436,0.313249774,0.11539493,-0.007933686,0.038425701,0.211332005,-3.845497131,-0.26713267,4.190000057,4.038898468,0.799999714,8.817000389,0.789999962,0.050883271,0
Sweden1999,Sweden,1999,0.038506056,0.332197957,0.115912984,-0.053883818,-0.034972318,0.211985425,-3.220489502,0.462175757,3.115099907,3.488201141,1.864900112,7.550000191,-0.134900093,0.050631196,0
Sweden2000,Sweden,2000,0.036898088,0.319856494,0.115358258,-0.103041789,-0.116345077,0.22229561,-2.631530762,0.899143755,3.95460844,5.323997498,1.415391445,6.342000008,-0.04539156,0.064172196,0
Sweden2001,Sweden,2001,0.038576148,0.334440526,0.115345316,0.01543947,0.072975309,0.223340757,-9.273300171,2.405958414,3.995641708,2.386600494,1.114358425,5.967000008,0.245641708,0.041107611,0
Sweden2002,Sweden,2002,0.036775122,0.332657791,0.110549408,-0.021424789,-0.003573241,0.216396424,2.732093811,2.158482075,4.06657505,4.773200989,1.23342514,6.083000183,0.31657505,0.039258806,0
Sweden2003,Sweden,2003,0.036380179,0.337284531,0.107861986,-0.003974148,0.030354016,0.213400759,6.96207428,1.925655365,3.032833338,3.488201141,1.607166529,6.691999912,0.282833338,0.038635614,0
Sweden2004,Sweden,2004,0.034831977,0.333679019,0.104387676,-0.007783372,0.025521952,0.2106352,0.56072998,0.373659819,2.109166622,6.058395386,2.320833206,7.517000198,0.109166622,0.041923594,0
Sweden2005,Sweden,2005,0.034400873,0.366125758,0.093959173,0.002315649,0.04050442,0.211955039,-4.999786377,0.453170866,1.716666698,7.197502136,1.663333416,7.907999992,0.216666698,0.035576885,0
Sweden2006,Sweden,2006,0.032368687,0.382434863,0.084638431,-0.050581266,-0.043324169,0.224320071,-0.796340942,1.36021471,2.331666708,7.326202393,1.36833334,7.166999817,-0.668333292,0.067055666,0
Sweden2007,Sweden,2007,0.03033078,0.389077202,0.077955686,-0.046413223,-0.049200087,0.240940866,1.382225037,2.212168932,3.55250001,8.806900024,0.617500067,6.242000103,-0.44749999,0.063381124,0
Sweden2008,Sweden,2008,0.029361945,0.405220504,0.072459178,-0.012457886,-0.009863464,0.239477395,-2.572471619,3.43704915,3.904999971,-3.309303284,-0.014999866,6.275000095,1.904999971,0.022637878,1
Sweden2009,Sweden,2009,0.030115524,0.446973348,0.067376555,0.032401698,0.064638263,0.204784,-10.39666748,-0.494460553,0.399166673,10.02760315,2.850833327,8.416999817,0.149166673,-0.019105401,1
Sweden2010,Sweden,2010,0.027353333,0.447271638,0.061155975,-0.026006672,-0.001578379,0.223179559,5.198898315,1.157988071,0.504166663,5.767799377,2.385833442,8.699999809,-0.745833337,0.065704356,0
Sweden2011,Sweden,2011,0.024976574,0.432143604,0.05779693,-0.009221152,0.01905597,0.231766242,5.838516235,2.961150646,1.654166698,-1.322502136,0.955833197,7.875,-0.095833302,0.044001409,0
Sweden2012,Sweden,2012,0.023652663,0.453972232,0.052101563,0.003218611,0.016555227,0.220293085,-0.716407776,0.888377488,1.25333333,3.862602234,0.336666703,8.067000389,0.25333333,0.007943061,1
United States1986,United States,1986,0.053181335,0.145504757,0.365495506,0.034583603,0.122802188,0.237406386,-24.07926941,1.943928123,5.972499847,3.157100677,1.710000038,7,0.097499847,0.055462798,0
United States1987,United States,1987,0.05379873,0.15312398,0.351340982,0.018021845,0.093309821,0.236202468,-12.58720398,3.578211546,5.825833321,4.263000488,2.558333397,6.175000191,-0.986666679,0.060175898,0
United States1988,United States,1988,0.053398978,0.147955215,0.360913117,0.008721015,0.094335056,0.22827803,-6.188476563,4.100043774,6.671666622,4.516201019,2.173333645,5.492000103,-2.015833378,0.078518031,0
United States1989,United States,1989,0.051614789,0.138647641,0.372273117,0.001177252,0.079471717,0.225138058,3.658630371,4.791094303,8.11416626,3.276100159,0.388834,5.257999897,-0.13583374,0.077369674,0
United States1990,United States,1990,0.05342139,0.135929406,0.393008341,0.017067727,0.086839963,0.2152922,-5.159080505,5.419216156,7.510000229,0.426696777,1.051300049,5.617000103,0.510000229,0.056999108,0
United States1991,United States,1991,0.055988794,0.13948771,0.401388728,0.043829071,0.105510726,0.201106131,-1.46232605,4.215830326,5.409166813,-0.343898773,2.435433388,6.849999905,1.409166813,0.032698269,1
United States1992,United States,1992,0.058399319,0.148143136,0.394208741,0.022637179,0.094834553,0.200775705,-2.585441589,3.041615725,3.460000038,0.101501465,3.533199787,7.492000103,0.460000038,0.058816241,0
United States1993,United States,1993,0.061155908,0.157249953,0.388908914,0.019874382,0.082254926,0.203936184,2.964820862,2.969650269,3.019166708,1.325698853,2.827633142,6.907999992,0.019166708,0.051873395,0
United States1994,United States,1994,0.062267818,0.157153813,0.396222124,-0.012173236,0.044233313,0.212790884,-0.558296204,2.595604658,4.269999981,1.021701813,2.802400112,6.099999905,-1.230000019,0.062502638,0
United States1995,United States,1995,0.061715382,0.149622062,0.412475149,-0.004692013,0.041304369,0.212726491,-3.452659607,2.805419683,5.513333321,1.37789917,1.058466911,5.592000008,0.013333321,0.048373962,0
United States1996,United States,1996,0.060744383,0.137063827,0.443183179,-0.008758038,0.043334655,0.21701815,3.003181458,2.936672926,5.024166584,1.613800049,1.405433178,5.407999992,-0.225833416,0.056726078,0
United States1997,United States,1997,0.060722147,0.124758789,0.486716388,-0.023948741,0.025191921,0.224097155,5.120437622,2.33756566,5.070000172,2.781299591,1.269099712,4.941999912,-0.429999828,0.062482643,0
United States1998,United States,1998,0.061415314,0.119229816,0.5151003,-0.032356711,0.004648756,0.229583362,7.851898193,1.547007203,4.81916666,4.499500275,0.433133125,4.5,0.06916666,0.056573834,0
United States1999,United States,1999,0.066984151,0.114448688,0.5852767,-0.035696794,0.002116881,0.234191306,-1.152008057,2.193139315,4.65749979,5.27230072,0.984400272,4.217000008,-0.84250021,0.062712841,0
United States2000,United States,2000,0.061806656,0.107658294,0.574100274,-0.05872224,-0.041521181,0.236783642,3.899269104,3.366683245,5.839166641,7.100097656,0.190633297,3.967000008,-0.660833359,0.064351462,0
United States2001,United States,2001,0.06494233,0.107759181,0.60266169,0.001689907,0.035568863,0.221767128,6.763267517,2.816628695,3.451666594,6.316497803,1.553333521,4.742000103,1.701666594,0.03228744,0
United States2002,United States,2002,0.067431544,0.109496585,0.615832393,0.023920019,0.079132201,0.217226648,-0.307670593,1.595669627,1.612499952,7.989006042,2.981400251,5.782999992,0.362499952,0.032808668,0
United States2003,United States,2003,0.067982168,0.111207398,0.611309763,0.030800004,0.106191565,0.21745628,-7.923568726,2.297998428,1.013333321,10.09179688,2.989466667,5.992000103,0.013333321,0.048251147,0
United States2004,United States,2004,0.067216492,0.110057332,0.610740702,0.074739983,0.20194563,0.226521433,-5.596466064,2.667572498,1.373333335,15.94319916,2.886466622,5.541999817,-0.876666665,0.066403292,0
United States2005,United States,2005,0.065344486,0.105217369,0.621042768,-0.006689952,0.056509226,0.233757244,-1.561233521,3.365829945,3.151666641,18.08950806,1.133333206,5.083000183,-1.098333359,0.067282296,0
United States2006,United States,2006,0.063617583,0.099525297,0.639210182,-0.012650017,0.039113209,0.235375319,-0.91443634,3.222089529,4.721666813,0.51739502,0.070333004,4.607999802,-0.528333187,0.05954247,0
United States2007,United States,2007,0.061565788,0.094858814,0.649025488,0.003959981,0.054121888,0.225575708,-5.033668518,2.870550394,4.409999847,-13.24250031,0.221899986,4.617000103,0.159999847,0.047673992,0
United States2008,United States,2008,0.001206448,0.097170847,0.012415739,0.088509957,0.159935521,0.210374884,-4.450294495,3.814953327,1.460000038,-21.08119965,2.190399885,5.800000191,1.335000038,0.020424925,0
United States2009,United States,2009,0.00149996,0.113140104,0.013257549,0.13197003,0.156032478,0.177687584,4.254936218,-0.320357591,0.159999996,-2.14780426,3.08979997,9.282999992,0.034999996,-0.019756109,1
United States2010,United States,2010,0.001437015,0.115801406,0.012409304,0.085599975,0.141953891,0.186722152,-4.696296692,1.6365695,0.134166673,-3.620796204,3.063333318,9.607999802,0.009166673,0.039432336,0
United States2011,United States,2011,0.001799915,0.128880932,0.013965719,0.043340035,0.083716538,0.190335353,-4.991516113,3.139652252,0.057500001,-0.891799927,2.70610011,8.932999611,-0.067499999,0.036597918,0
United States2012,United States,2012,0.001766989,0.142457504,0.012403623,0.035630065,0.079182216,0.199507274,2.361289978,2.073190928,0.087499999,7.672599792,1.700299956,8.074999809,-0.037500001,0.041939054,0
United States2013,United States,2013,0.002365029,0.151043939,0.015657885,0.012780012,0.051413333,0.203792631,0.186233521,1.465971589,0.059166666,10.40679932,2.276333336,7.357999802,-0.065833334,0.038557595,0
United States2014,United States,2014,0.002399675,0.159878234,0.015009392,-0.000930112,0.04216565,0.209011949,1.639465332,1.615463257,0.035,5.658302307,2.495200004,6.157999992,-0.09,0.04309387,0
