Identifier,Country,Year,M0/GDP,M1/GDP,M0/M1,∆ Debt/GDP,Debt Growth,Invest/GDP,REER,Inflation Rate,ST Interest,HPI,Curve,UR,CreditSprd,Nom GDPg,Depression
Netherlands1980,Netherlands,1980,0.054212615,0.170926111,0.317169886,0.022845795,0.132135762,0.236523382,-3.81337738,6.513456345,10.7195673,-2.631000519,-0.579566956,3.354000092,1.719567299,0.072753405,0
Netherlands1981,Netherlands,1981,0.052198052,0.159154339,0.327971275,0.032948008,0.127901282,0.207363711,-7.731033325,6.738926411,11.62016869,-3.62720108,-0.090168953,4.583000183,1.620168686,0.048581078,1
Netherlands1982,Netherlands,1982,0.052556212,0.184867619,0.284291065,0.055640897,0.164049231,0.196763831,3.026794434,5.911097527,8.374166489,-1.128698349,1.545833588,6.525000095,2.874166489,0.040479724,1
Netherlands1983,Netherlands,1983,0.057254317,0.194618913,0.294186809,0.059712666,0.157304708,0.20395592,-1.426856995,2.740841627,5.648333549,0.459299088,2.591666222,8.25399971,0.148333549,0.038944761,0
Netherlands1984,Netherlands,1984,0.057834416,0.202311566,0.285868064,0.03469084,0.107758148,0.204568182,-3.429870605,3.301633358,6.127500057,-0.042900085,1.972500324,8.090000153,0.627500057,0.045630672,0
Netherlands1985,Netherlands,1985,0.057025167,0.208755487,0.273167274,0.052035823,0.132955349,0.209219275,-2.218437195,2.258588552,6.35583353,0.22190094,0.964166641,7.327000141,0.85583353,0.045041013,0
Norway1951,Norway,1951,0.001751646,0.147649514,0.011863543,-0.048699996,0.027007082,0.306110901,-2.970314026,15.67398071,2.5,-0.055522919,0.24000001,1.5,0,0.234453119,0
Norway1952,Norway,1952,0.001764593,0.142810201,0.012356209,-0.022812005,0.001137723,0.304705333,-2.331230164,9.349593163,2.5,0.060669541,0.24000001,1.600000024,0,0.105760786,0
Norway1953,Norway,1953,0.001657606,0.147007855,0.011275629,0.019911998,0.1042295,0.310372517,-0.290428162,1.982651949,2.5,0.166178584,0.220000029,1.899999976,0,0.011922969,0
Norway1954,Norway,1954,0.001560919,0.140607901,0.01110122,0.002599999,0.100896572,0.322692252,-2.631614685,3.888214111,2.5,-0.215774775,0.190000057,1.799999952,0,0.089009821,0
Norway1955,Norway,1955,0.001439612,0.135662691,0.010611699,0.026900007,0.182324435,0.321177577,1.310394287,1.052631974,3.420000076,0.48886621,-0.430000067,1.600000024,-0.079999924,0.063517805,0
Norway1956,Norway,1956,0.001311103,0.124823078,0.010503692,0.002499996,0.131475778,0.316714916,-0.062278748,3.935184956,3.5,0.036885023,0.769999981,1.899999976,0,0.121006922,0
Norway1957,Norway,1957,0.001339042,0.116746793,0.011469624,-0.001199999,0.059794767,0.318932215,0.133888245,2.672605991,3.5,0.018871546,1.289999962,2.099999905,0,0.064522471,0
Norway1958,Norway,1958,0.001332044,0.119638851,0.011133873,0.018600006,0.072196375,0.334080447,-1.270042419,5.206074238,3.5,0.140444517,1.179999828,3.299999952,0,0.002854029,1
Norway1959,Norway,1959,0.00127723,0.118474728,0.010780607,0.01389201,0.103650707,0.318389049,-1.836143494,2.268040895,3.5,-0.08328414,1.070000172,3.200000048,0,0.0527972,0
Norway1960,Norway,1960,0.001233415,0.117391782,0.010506827,-0.003692006,0.053830077,0.324231989,1.870223999,0.403225988,3.5,0.15760088,1.079999924,2.299999952,0,0.066895043,0
Norway1961,Norway,1961,0.001159336,0.112597914,0.010296244,-0.021000016,0.01395401,0.335861554,0.69733429,2.155172348,3.5,0.052247524,1.454999924,1.799999952,0,0.090879771,0
Norway1962,Norway,1962,0.001143242,0.112763227,0.010138428,-0.00939999,0.040560293,0.321142578,1.199783325,5.274261475,3.5,0.160329819,1.449166775,2,0,0.077139412,0
Norway1963,Norway,1963,0.001114055,0.110954831,0.010040615,-0.014599992,0.014491283,0.319460204,-0.676475525,2.471609831,3.5,0.206573248,1.360833168,2.400000095,0,0.073081332,0
Norway1964,Norway,1964,0.001091778,0.107110228,0.010193034,-0.062500001,-0.17221122,0.307916556,2.172904968,5.867014408,3.5,0.14535737,1.241666794,2.099999905,0,0.099658439,0
Norway1965,Norway,1965,0.00105273,0.104797513,0.010045373,0.034599984,0.303744435,0.32656961,-0.06048584,4.187191963,4.820000172,0.326586485,0.421666622,1.700000048,1.320000172,0.103168458,0
Norway1968,Norway,1968,0.100623027,0.110622471,0.909607485,-0.001400018,0.061225272,0.294920434,2.243263245,3.448275805,4.880000114,0.186999559,0.054999828,2.200000048,1.380000114,0.067837351,0
Norway1969,Norway,1969,0.095975328,0.109865968,0.873567396,-0.001499986,0.08162242,0.278694431,-0.600700378,2.962962866,5.769999981,0.284788609,-0.496912003,2.099999905,1.269999981,0.088891318,0
Norway1970,Norway,1970,0.088484382,0.107546855,0.822751928,0.187475311,1.117187135,0.331729121,3.479255676,10.63720417,10.61416626,0.54431057,-4.320832729,1.5,6.11416626,0.150680734,0
Norway1971,Norway,1971,0.087342106,0.107463401,0.812761412,3.70213E-05,0.117828574,0.340575223,0.838859558,6.223873615,8.085000038,0.253000259,-1.692500114,1.5,3.585000038,0.117727814,0
Norway1972,Norway,1972,0.084581417,0.11304512,0.748209362,0.004939559,0.121314731,0.309909817,2.091156006,7.25841713,7.76916647,0.617399693,-1.499166489,1.609711647,3.26916647,0.107989156,0
Norway1973,Norway,1973,0.080488015,0.114882508,0.700611583,-0.013015846,0.098790003,0.330672632,3.7917099,7.419486523,9.396666527,0.054200172,-3.207499981,1.489008904,4.896666527,0.134310126,0
Norway1974,Norway,1974,0.078711483,0.110873783,0.709919706,-0.024769497,0.08770128,0.365801027,1.079231262,9.411765099,10.41166687,0.816100121,-3.317500114,1.384858251,4.91166687,0.159001091,0
Norway1975,Norway,1975,0.08009536,0.112820904,0.709933679,0.012950821,0.184712477,0.375697777,3.725219727,11.6892128,11.71666622,0.198800087,-4.428332806,2.172397614,6.716666222,0.145453731,0
Norway1976,Norway,1976,0.079393791,0.095284003,0.833233163,0.017095183,0.190668174,0.390041194,7.169342041,9.16149044,12.36999989,0.481899738,-5.117499828,1.716326356,6.369999886,0.140768531,0
Norway1977,Norway,1977,0.078186443,0.09646499,0.81051626,0.057801442,0.287037471,0.38285539,4.169616699,9.103840828,11.75666714,1.298000336,-4.370000362,1.402268648,5.756667137,0.127298614,0
Norway1978,Norway,1978,0.076497453,0.095407626,0.801796003,0.057742117,0.234422703,0.301528987,-5.309509277,8.161668777,8.575833321,1.204699516,-0.130000114,1.74428606,1.575833321,0.098254306,0
Norway1979,Norway,1979,0.076044264,0.093063506,0.817122277,0.0338625,0.174613687,0.288266491,-7.530914307,4.509721279,10.71666622,0.382400513,-2.12749958,1.879939318,1.716666222,0.103244535,0
Norway1980,Norway,1980,0.067292167,0.082876132,0.811960757,-0.080488633,0.012063014,0.285416254,1.423912048,10.87866116,12.23333359,1.927499771,-1.926667213,1.649999976,3.233333588,0.182898683,0
Norway1981,Norway,1981,0.061626091,0.083082759,0.74174343,-0.042879981,0.043701929,0.279869484,3.564987183,13.64296055,13.125,3.366999626,-0.8125,2.000999928,4.125,0.146833439,0
Norway1982,Norway,1982,0.05904311,0.084212064,0.701124125,-0.04906999,-0.017555726,0.289475051,4.160919189,11.34099579,15.36666679,2.553899765,-2.163333893,2.605999947,6.166666985,0.107700274,0
Norway1983,Norway,1983,0.054155183,0.084877106,0.638042293,-0.030830017,0.023031563,0.265754265,-0.829605103,8.465244293,13.30000019,0.885400772,-0.441666603,3.426000118,3.300000191,0.112115254,0
Norway1984,Norway,1984,0.05103615,0.093734645,0.544474786,-0.001929974,0.120245425,0.277314674,-1.58744812,6.218274117,13.01666641,1.144498825,-0.856666565,3.147000074,2.816666603,0.126385504,0
Norway1985,Norway,1985,0.049574571,0.101555624,0.488151903,0.017090001,0.164292698,0.277045601,-1.086624146,5.714854717,12.52499962,2.397201538,0.386667252,2.588000059,1.824999809,0.110399893,0
New Zealand1975,New Zealand,1975,0.092995414,0.171821509,0.541232673,0.00999999,0.155383121,0.270194834,-9.676078796,14.68495369,8.287500381,0.255699635,-1.960833549,0.338232368,1.287500381,0.127609513,1
New Zealand1976,New Zealand,1976,0.09093335,0.154507338,0.588537419,0.060300032,0.390462332,0.266307348,-5.908584595,16.90688705,8.405833244,0.454699993,-0.064167023,0.429551065,-0.094166756,0.214428481,0
New Zealand1977,New Zealand,1977,0.089249374,0.140325251,0.636017916,-0.030300006,0.049914264,0.247423794,2.431739807,14.38356209,13.69333363,0.341100216,-4.454167366,0.594220102,3.693333626,0.121242535,1
New Zealand1978,New Zealand,1978,0.091480965,0.150870623,0.60635373,0.053900022,0.274176758,0.216259681,3.412139893,11.95659542,8.25,0.213099957,1.729166985,1.741422772,-3.75,0.136792976,0
New Zealand1979,New Zealand,1979,0.087278858,0.142654095,0.611821612,0.020199986,0.200363049,0.216309882,1.265708923,13.69959927,10.7541666,0.426300049,1.282917023,1.889813781,-2.245833397,0.15374256,0
New Zealand1980,New Zealand,1980,0.073111761,0.127282134,0.574407095,0.002600015,0.173305996,0.208854903,-0.750846863,17.15056038,11.25,0.977400303,2.033333778,4.019000053,-2.75,0.167469737,0
New Zealand1981,New Zealand,1981,0.071514497,0.122007717,0.586147326,-0.017400033,0.169862428,0.231287764,1.377182007,15.37015438,11.25,2.806999207,1.582500458,3.911000013,-1.75,0.210146706,0
New Zealand1982,New Zealand,1982,0.064924154,0.1132624,0.573218951,0.010300061,0.174975972,0.260890603,2.527153015,16.16369438,11.25,2.689100266,1.643333435,4.357999802,-1.75,0.151503661,0
New Zealand1983,New Zealand,1983,0.060296026,0.11474354,0.525485151,0.080799976,0.289105703,0.247983318,-3.13658905,7.341074467,10.125,1.337599754,2.057499886,6.241000175,-2.875,0.114458308,0
New Zealand1984,New Zealand,1984,0.062382038,0.112751155,0.553271834,0.031599956,0.194058981,0.284012774,-6.135612488,6.171250343,9.225000381,2.05150032,3.384999275,7.18599987,-3.774999619,0.133975839,0
New Zealand1985,New Zealand,1985,0.058572201,0.110162121,0.531690934,0.013320051,0.179212091,0.245772016,1.518302917,15.41766071,18.01499939,2.696100235,-0.357500076,3.921999931,-0.98500061,0.154720161,0
Sweden1912,Sweden,1912,0.052316935,0.432392479,0.120994091,0.008300005,0.127332396,0.171181417,0.887184143,2.072539091,4.833333492,-0.010066152,-0.797916889,2.200000048,0.023333549,0.071470517,0
Sweden1913,Sweden,1913,0.051285609,0.424854584,0.120713324,-0.014300003,-0.018851082,0.196506813,0.241889954,0.304569006,5.5,0.010066152,-1.162000179,1.792592645,0,0.072731374,0
Sweden1914,Sweden,1914,0.062176239,0.541601718,0.114800667,0.033700006,0.254193104,0.180830982,4.151870728,1.315788984,5.25,-0.08052963,-0.676166534,2.974074125,0.019999981,0.028049105,0
Sweden1915,Sweden,1915,0.057599174,0.501338355,0.114890819,-0.006300011,0.131043959,0.158249303,4.400794983,14.88511467,5.5,0.070463479,-0.608250141,2.933333397,-0.010000229,0.170499049,0
Sweden1916,Sweden,1916,0.055527608,0.482626385,0.115052988,-0.013999994,0.163596412,0.17116548,-14.56822968,13.04347801,5.25,0.050330997,-0.065166473,1.629629612,0.019999981,0.261377579,0
Sweden1917,Sweden,1917,0.063448518,0.550569524,0.11524161,-0.003200005,0.183019732,0.165628543,-10.88954926,26.15384674,5.75,0.150993228,-0.561666489,1.629629612,0.070000172,0.20618784,1
Sweden1918,Sweden,1918,0.069938295,0.606084753,0.11539359,0.018600013,0.469636173,0.141148707,-18.60627747,46.95122147,6.958333492,0.050330877,-1.490833282,1.874074101,1.028333664,0.31944249,1
Sweden1919,Sweden,1919,0.050826328,0.440576855,0.115363137,-0.035500014,-0.022554535,0.156161558,11.60926056,10.59189987,6.375,0.120794535,-0.951666832,2.240740776,-0.005000114,0.214300952,0
Sweden1920,Sweden,1920,0.045963263,0.398375603,0.115376702,-0.025000003,-0.057560996,0.181520282,20.82203674,1.596243978,7,0.110728264,-0.909166813,2.200000048,0.079999924,0.136356529,0
Sweden1921,Sweden,1921,0.049142178,0.426140686,0.115319142,0.03890002,0.021047668,0.140097992,-1.000976563,-18.2994442,6.416666508,0.060397267,-0.539999962,8.300000191,-0.073333263,-0.226575595,1
Sweden1922,Sweden,1922,0.052758817,0.457589944,0.115297151,0.043099987,0.087452316,0.120306894,22.47924042,-16.96832657,4.833333492,-0.120794415,-0.051666737,7.199999809,-0.00666666,-0.142863069,0
Sweden1923,Sweden,1923,0.053533108,0.464287285,0.115301689,0.0016,-0.024272802,0.183279682,1.396911621,-5.44959116,4.666666508,0.080529571,0.184999943,5.199999809,0.026666641,-0.03188452,0
Sweden1924,Sweden,1924,0.049103183,0.425850654,0.11530611,0.002100001,0.072101573,0.191141826,-3.897323608,0.288183987,5.5,0.030198693,-0.610000134,4.199999809,0,0.061235672,0
Sweden1925,Sweden,1925,0.047550095,0.412657582,0.115228939,-0.003599988,0.013339737,0.198773045,8.905487061,1.436782002,5.125,0.070463419,-0.310833454,4.5,-0.085000038,0.031257273,0
Sweden1926,Sweden,1926,0.046114441,0.400174516,0.115235826,-0.003800011,-0.003681465,0.179000879,4.953125,-3.399432898,4.5,0.08052969,0.182499886,5,0,0.015267591,0
Sweden1927,Sweden,1927,0.045893338,0.398188425,0.11525533,0.003399996,0.038737969,0.189522307,4.483917236,-0.879764974,4.125,0.040264845,0.446666718,5,-0.045000076,0.021357531,0
Sweden1928,Sweden,1928,0.045808078,0.397348754,0.115284313,-0.001700007,0.027028343,0.201316766,-1.688964844,0.887574017,4.041666508,0.040264845,0.576666832,4.400000095,0.041666508,0.035693136,0
Sweden1929,Sweden,1929,0.046570445,0.403831685,0.115321425,-0.011099979,-0.009184923,0.201896244,2.819076538,-1.612902999,4.791666508,0.020132422,-0.234999657,4.199999809,0.041666508,0.048577816,0
Sweden1947,Sweden,1947,0.099053446,0.856163123,0.115694595,-0.036372966,0.049115681,0.311996278,1.179229736,2.881536961,2.5,0.050330877,0.523333311,2.799999952,0,0.13265304,0
Sweden1948,Sweden,1948,0.0979714,0.846807204,0.115695047,-0.040595035,-0.003652077,0.278898674,-6.213592529,5.601659775,2.5,-0.010066271,0.577500105,2.799999952,0,0.09352904,0
Sweden1949,Sweden,1949,0.098955743,0.855329759,0.115693091,-0.011399981,0.016567088,0.295696231,18.50364685,0.687623024,2.5,0.271787882,0.517499924,2.700000048,0,0.045195659,0
Sweden1950,Sweden,1950,0.096790603,0.83660577,0.115694401,-0.028699994,0.017180748,0.239366107,21.17475891,1.365854025,2.541666746,-0.241589308,0.566666603,2.200000048,-0.458333254,0.094801278,0
Sweden1951,Sweden,1951,0.090543942,0.782521299,0.115707959,-0.062400001,0.027433612,0.241838124,-14.02531433,17.0356102,3,-0.271787405,0.231666565,1.799999952,0,0.231806763,0
Sweden1952,Sweden,1952,0.093092115,0.804551505,0.115706843,-0.028298002,-0.010688031,0.25879392,-2.542617798,7.236842155,3,0.291919947,0.281666756,2.299999952,0,0.087403617,0
Sweden1953,Sweden,1953,0.095409781,0.824679564,0.115693155,-0.003160011,0.022892202,0.274514879,2.945800781,0.613497019,2.958333254,0.16105938,0.31583333,2.799999952,0.208333254,0.034344612,0
Sweden1954,Sweden,1954,0.094539772,0.817161428,0.115692896,0.005058012,0.0783245,0.279049785,2.340789795,0.685976028,2.75,-0.855627775,0.494166613,2.599999905,0,0.059340241,0
Sweden1955,Sweden,1955,0.091757925,0.793104002,0.115694694,0.003200008,0.087008422,0.267562939,-3.518569946,2.677388906,2.200000048,0.181191683,1.970000029,2.5,-1.549999952,0.07503446,0
Sweden1956,Sweden,1956,0.088791971,0.767482012,0.115692576,-0.010099996,0.048728049,0.267009154,-3.275299072,5.059203148,2.5,0.493244171,2.190000057,1.700000048,-1.5,0.086503187,0
Sweden1957,Sweden,1957,0.086491895,0.747563382,0.115698411,0.004699977,0.086217627,0.266005175,-3.036224365,4.200819969,4.5,0.624104977,0.46999979,1.899999976,-0.5,0.068310935,0
Sweden1958,Sweden,1958,0.084813904,0.733076188,0.115695893,0.009600011,0.091841504,0.278028202,-0.566467285,4.490331173,2.799999952,0.111332178,2.029999971,2.5,-1.700000048,0.05627418,0
Sweden1959,Sweden,1959,0.081859442,0.707537371,0.115696281,-0.089499993,-0.257958897,0.287336836,-1.277648926,0.721454978,3.5,0.111332417,1.429999828,2,-1,0.065689595,0
Sweden1960,Sweden,1960,0.079433761,0.686546172,0.115700538,0.049099997,0.348681247,0.290756203,-4.985687256,4.204298019,4.193749905,0.159045935,1.113956928,2.300902605,-0.806250095,0.088279185,0
Sweden1961,Sweden,1961,0.07640164,0.660349422,0.115698806,0.005700003,0.112239288,0.286942497,-0.171508789,2.157971859,4.59375,0.222664595,0.869262695,1.996133089,-0.40625,0.087855569,0
Sweden1962,Sweden,1962,0.074854614,0.647011708,0.115692827,-0.030300009,-0.041881248,0.285049313,2.109619141,4.766201973,3.012500048,0.1749506,2.096380949,1.983292818,-0.987499952,0.084505375,0
Sweden1963,Sweden,1963,0.074104051,0.640454376,0.115705433,-0.022600014,-0.024123723,0.284345076,-0.843109131,2.87174058,3.900000095,0.381710768,1.143174648,2.229486704,-0.099999905,0.08236985,0
Sweden1964,Sweden,1964,0.071148743,0.61495851,0.115696818,-0.019999989,0.007500822,0.30390378,0.153610229,3.387661457,4.858333111,0.477138042,0.916144848,2.08753562,-0.141666889,0.115197272,0
Sweden1965,Sweden,1965,0.067445196,0.582918816,0.115702555,-0.016729994,0.002038599,0.309315804,1.221618652,5.012768745,5.983333111,0.413519859,0.344101906,1.575569868,0.483333111,0.10043679,0
Sweden1966,Sweden,1966,0.06624342,0.572527108,0.115703551,-0.017179742,-0.021929734,0.297745026,4.106613159,6.404812813,6.183333397,0.461233616,0.543459892,2.082116604,0.183333397,0.087757363,0
Sweden1967,Sweden,1967,0.065761871,0.568385209,0.115699476,0.008009747,0.142196132,0.289677752,2.447189331,4.289314747,4.795833111,0.318091869,1.410429478,2.83044529,-1.204166889,0.085442397,0
Sweden1968,Sweden,1968,0.064760949,0.55974369,0.115697506,0.015099987,0.16057275,0.282038675,2.119277954,1.943123817,5.904166698,0.397615433,0.550414562,2.969299316,0.904166698,0.061170401,0
Sweden1969,Sweden,1969,0.062447288,0.539716034,0.11570397,0.000200003,0.087217013,0.284597789,-1.822509766,2.691993237,7.041666508,0.365806103,0.099844456,2.531140327,0.041666508,0.085985021,0
Sweden1970,Sweden,1970,0.057764712,0.499257777,0.115701177,0.075778512,0.600598816,0.294461388,2.083389282,7.017015457,8.4375,0.127236843,-0.868471146,2.018065691,1.4375,0.119816693,0
Sweden1971,Sweden,1971,0.060120088,0.519611604,0.115701973,0.002844249,0.093411003,0.270993691,3.163787842,7.394889832,5.854166508,0.367200375,1.553583145,3.400614738,0.854166508,0.081221056,0
Sweden1972,Sweden,1972,0.060670541,0.52437731,0.115700165,-0.001575956,0.087455754,0.26253915,2.977981567,6.007390499,3.75,0.552499771,3.716629505,3.592676163,-1.25,0.094214988,0
Sweden1973,Sweden,1973,0.059260916,0.512193882,0.115700163,-0.0059144,0.086850442,0.255436133,-2.892654419,6.717995644,2.791666746,0.549099922,4.770535707,3.287296057,-2.208333254,0.112808549,0
Sweden1974,Sweden,1974,0.059094598,0.510756366,0.115700169,0.002723401,0.142011216,0.276753831,-7.312667847,9.911724091,6.854166508,1.118400574,1.11763382,2.644745588,-0.145833492,0.129588277,0
Sweden1975,Sweden,1975,0.058496425,0.50558639,0.115700158,-0.00686512,0.142154925,0.281413995,5.111587524,9.779877663,7.291666508,1.654099464,1.706688404,2.170959234,1.291666508,0.174357517,0
Sweden1976,Sweden,1976,0.056959975,0.492306789,0.115700161,-0.016672419,0.05358721,0.273699101,8.44744873,10.2492218,6.5,1.687700272,3.04192543,2.125933409,-1.5,0.1310318,0
Sweden1977,Sweden,1977,0.057703927,0.498736794,0.11570016,0.019127351,0.179372949,0.244924296,-8.279891968,11.44180489,9.416666985,2.058300018,0.559603691,2.436171293,1.416666985,0.087652347,1
Sweden1978,Sweden,1978,0.058455948,0.505236511,0.115700166,0.03850873,0.289208587,0.219269212,-13.97668457,9.995264053,6.625,1.836000443,3.709668159,3.007825136,0.125,0.114678697,0
Sweden1979,Sweden,1979,0.058516961,0.505763876,0.115700159,0.041439131,0.28417178,0.240759504,-6.122650146,7.209785938,6.791666508,1.613599777,3.925293446,2.79610014,-2.208333492,0.120882341,0
Sweden1980,Sweden,1980,0.05590419,0.483181615,0.11570016,0.043319898,0.287182022,0.252783024,4.35697937,13.70632267,11.57499981,-0.144800186,0.449260712,2.700000048,1.574999809,0.136156631,0
Sweden1981,Sweden,1981,0.054943333,0.474876902,0.11570016,0.07513614,0.314972255,0.224732218,0.148239136,12.1039381,12.54166698,-0.367200851,1.268610954,3.417000055,1.541666985,0.092620398,0
Sweden1982,Sweden,1982,0.052985366,0.457954112,0.115700163,0.085665383,0.305318581,0.221556372,-14.69718933,8.589184761,13.21666622,0.603000641,0.137933731,4.342000008,3.216666222,0.094342217,0
Sweden1983,Sweden,1983,0.052128992,0.450552459,0.11570016,0.033953552,0.192215923,0.221222657,-12.53166199,8.873021126,12.34000015,0.276199341,0.256843567,4.757999897,3.840000153,0.12043892,0
Sweden1984,Sweden,1984,0.049963335,0.431834599,0.115700166,0.011397303,0.144557135,0.229303335,5.822555542,8.044242859,11.93083286,0.788301468,0.644678116,4.232999802,2.430832863,0.121884836,0
Sweden1985,Sweden,1985,0.046965538,0.405924568,0.115700162,-0.004794082,0.07797505,0.247087177,2.722091675,7.372574806,14.17416668,0.56939888,-0.878446579,3.849999905,3.674166679,0.087032458,0
United States1962,United States,1962,0.078054161,0.2425398,0.32182001,-0.020216758,0.038819473,0.231111991,0.258071899,1.176077127,2.778333426,0.095028877,1.167500019,5.54769516,-0.221666574,0.074192506,0
United States1963,United States,1963,0.077493212,0.236763111,0.327302727,-0.014167614,0.030333019,0.231739983,-2.716369629,1.256059885,3.156666756,0.090393066,0.845833302,5.643426418,-0.093333244,0.055520461,0
United States1964,United States,1964,0.075641547,0.229097322,0.330172112,-0.019660865,0.037320557,0.231633189,-0.461929321,1.322089195,3.55250001,0.135976791,0.634166479,5.166906834,-0.44749999,0.073746787,0
United States1965,United States,1965,0.073372853,0.220208061,0.33319785,-0.029283333,0.027766953,0.239136578,-3.379577637,1.578693032,3.948333263,0.121296883,0.334166527,4.50616312,-0.681666851,0.084487951,0
United States1966,United States,1966,0.069587275,0.210173847,0.331093882,-0.029159145,0.035596224,0.243117356,-0.800048828,2.989374638,4.88166666,0.149110794,0.041666508,3.784538984,-0.11833334,0.095816293,0
United States1967,United States,1967,0.069637518,0.2065997,0.337064952,0.002512689,0.062516333,0.232996155,-0.53868103,2.78455019,4.33166647,0.127477646,0.741666794,3.842175722,-0.16833353,0.057218728,0
United States1968,United States,1968,0.068020646,0.202130446,0.336518558,-0.016589792,0.057822872,0.229803917,2.82585144,4.244694233,5.346666813,0.26499939,0.299166679,3.554061651,1.346666813,0.093830645,0
United States1969,United States,1969,0.066309943,0.197938317,0.335003064,-0.02797209,0.019734722,0.229073373,2.089706421,5.437125683,6.688333511,0.61961937,-0.017500401,3.50680089,1.688333511,0.081825106,0
United States1970,United States,1970,0.066359088,0.194833371,0.340594057,0.002889531,0.061365498,0.214153081,0.962661743,5.883689404,6.436666489,0.815085411,0.91166687,4.984937668,3.436666489,0.054731406,0
United States1971,United States,1971,0.064995306,0.191598356,0.339226845,0.004105024,0.094923997,0.219197583,0.451202393,4.226560593,4.340000153,1.012399673,1.81916666,5.951522827,1.340000153,0.08528683,0
United States1972,United States,1972,0.064200893,0.186880979,0.343538938,-0.015659568,0.061222262,0.225807631,-10.05587769,3.272951841,4.06916666,0.898600578,2.140833378,5.603697777,-1.43083334,0.098091835,0
United States1973,United States,1973,0.062132882,0.179847282,0.34547579,-0.028159451,0.044729196,0.233317735,-12.47991943,6.258720398,7.026666641,1.545499802,-0.184166431,4.875629902,-2.803333282,0.114348079,0
United States1974,United States,1974,0.061916834,0.174212138,0.355410563,-0.010964497,0.055965605,0.226949006,-6.416320801,11.01106739,7.875,1.138199806,-0.317500114,5.624660969,4.005000114,0.084094653,1
United States1975,United States,1975,0.060914177,0.167032155,0.364685334,0.032587578,0.176709407,0.202774934,-1.362594604,9.141601563,5.824999809,1.473600388,2.162500381,8.467097282,0.454999924,0.090382254,1
United States1976,United States,1976,0.059219539,0.158640983,0.373292816,0.001791914,0.116365596,0.220383792,3.170280457,5.774887562,4.999166489,1.22469902,2.612500191,7.694347858,0.829166412,0.111880195,0
United States1977,United States,1977,0.057920424,0.153711287,0.376813086,-0.012976616,0.07891423,0.23526197,-2.169692993,6.469554901,5.264166832,2.935800552,2.154999733,7.038415432,-1.265833378,0.111247523,0
United States1978,United States,1978,0.055974227,0.147268614,0.380082527,-0.012143147,0.097907654,0.24831766,-10.33238983,7.629914761,7.223333359,3.282699585,1.186666489,6.05192852,-3.616666794,0.12958522,0
United States1979,United States,1979,0.054543158,0.141858405,0.384490142,-0.014187197,0.079589191,0.251109279,1.148040771,11.25303364,10.04249954,4.210000992,-0.599999428,5.845368862,-4.727500916,0.117251083,0
United States1980,United States,1980,0.05431491,0.13849863,0.392169292,0.006004437,0.103591639,0.233103111,-9.853157043,13.50172234,11.61499977,2.606399536,-0.154999733,7.175000191,-10.38500023,0.087534713,1
United States1981,United States,1981,0.050799501,0.132489721,0.383422202,-0.008780975,0.098517301,0.242768549,10.84508514,10.37831306,14.07750034,1.67550087,-0.166666985,7.617000103,0.947500229,0.122399366,0
United States1982,United States,1982,0.052361563,0.135475045,0.38650338,0.046223453,0.161961499,0.220701185,13.83488464,6.15835762,10.72500038,0.44109726,2.276666641,9.708000183,-0.474999428,0.042639926,1
United States1983,United States,1983,0.052791134,0.138461735,0.381268756,0.02907627,0.157004614,0.222529617,6.114700317,3.159530401,8.619999886,1.706703186,2.484999657,9.600000381,-1.300000191,0.086801897,0
United States1984,United States,1984,0.050551169,0.133405939,0.378927428,0.01648574,0.149277826,0.250958301,8.420272827,4.368200779,9.57333374,1.67539978,2.864999771,7.507999897,0.833333969,0.111054883,0
United States1985,United States,1985,0.051132198,0.135273712,0.377990645,0.046366689,0.175161403,0.241883606,5.130569458,3.527902603,7.489166737,2.329998016,3.134166241,7.191999912,-0.260833263,0.07463975,0
